Source.Name,ReviewVenue,PublicationVenue,Title,delete,Authors,AuthorPDF,Abstract,ExplanationPage,SourceMaterials,Data,Preregistered,Video,DOI,PublicationYear,ConferenceYear,ConferenceTrack,ConferenceRoom,ConferenceDay,ConferenceSession,date,ConferenceTimeStart,ConferenceTimeEnd
openaccessvis2019.csv,SciVis,TVCG,Artifact-Based Rendering: Harnessing Natural and Traditional Visual Media for More Expressive and Engaging 3D Visualizations,,"Seth A Johnson, Francesca Samsel, Greg Abram, Daniel Olson, Andrew Solis, Bridger Herman, Philip Wolfram, Christophe Langlet, Daniel F. Keefe",https://arxiv.org/pdf/1907.13178.pdf,"We introduce Artifact-Based Rendering (ABR), a framework of tools, algorithms, and processes that makes it possible to produce real, data-driven 3D scientific visualizations with a visual language derived entirely from colors, lines, textures, and forms created using traditional physical media or found in nature. A theory and process for ABR is presented to address three current needs: (i) designing better visualizations by making it possible for non-programmers to rapidly design and critique many alternative data-to-visual mappings; (ii) expanding the visual vocabulary used in scientific visualizations to depict increasingly complex multivariate data; (iii) bringing a more engaging, natural, and human-relatable handcrafted aesthetic to data visualization. New tools and algorithms to support ABR include front-end applets for constructing artifact-based colormaps, optimizing 3D scanned meshes for use in data visualization, and synthesizing textures from artifacts. These are complemented by an interactive rendering engine with custom algorithms and interfaces that demonstrate multiple new visual styles for depicting point, line, surface, and volume data. A within-the-research-team design study provides early evidence of the shift in visualization design processes that ABR is believed to enable when compared to traditional scientific visualization systems. Qualitative user feedback on applications to climate science and brain imaging support the utility of ABR for scientific discovery and public communication.",,,,,vimeo 359998878,10.1109/TVCG.2019.2934260,2019,2019,SciVis,Ballroom A,Wednesday,(De)Construction,2022-10-23,,
openaccessvis2019.csv,VAST,VAST,Origraph: Interactive Network Wrangling,,"Alex Bigelow, Carolina Nobre, Miriah Meyer, Alexander Lex",https://arxiv.org/pdf/1812.06337.pdf,"Networks are a natural way of thinking about many datasets. The data on which a network is based, however, is rarely collected in a form that suits the analysis process, making it necessary to create and reshape networks. Data wrangling is widely acknowledged to be a critical part of the data analysis pipeline, yet interactive network wrangling has received little attention in the visualization research community. In this paper, we discuss a set of operations that are important for wrangling network datasets and introduce a visual data wrangling tool, Origraph, that enables analysts to apply these operations to their datasets. Key operations include creating a network from source data such as tables, reshaping a network by introducing new node or edge classes, filtering nodes or edges, and deriving new node or edge attributes. Our tool, Origraph, enables analysts to execute these operations with little to no programming, and to immediately visualize the results. Origraph provides views to investigate the network model, a sample of the network, and node and edge attributes. In addition, we introduce interfaces designed to aid analysts in specifying arguments for sensible network wrangling operations. We demonstrate the usefulness of Origraph in two Use Cases: first, we investigate gender bias in the film industry, and then the influence of money on the political support for the war in Yemen.",https://origraph.github.io/,,,,vimeo 360154783,,2019,2019,VAST,Ballroom A,Wednesday,(De)Construction,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,,"Matthew Brehmer, Bongshin Lee, Petra Isenberg, Eun Kyoung Choe",https://arxiv.org/pdf/1907.03919.pdf,"We compare the efficacy of animated and small multiples variants of scatterplots on mobile phones for comparing trends in multivariate datasets. Visualization is increasingly prevalent in mobile applications and mobile-first websites, yet there is little prior visualization research dedicated to small displays. In this paper, we build upon previous experimental research carried out on larger displays that assessed animated and non-animated variants of scatterplots. Incorporating similar experimental stimuli and tasks, we conducted an experiment where 96 crowdworker participants performed nine trend comparison tasks using their mobile phones. We found that those using a small multiples design consistently completed tasks in less time, albeit with slightly less confidence than those using an animated design. The accuracy results were more task-dependent, and we further interpret our results according to the characteristics of the individual tasks, with a specific focus on the trajectories of target and distractor data items in each task. We identify cases that appear to favor either animation or small multiples, providing new questions for further experimental research and implications for visualization design on mobile devices. Lastly, we provide a reflection on our evaluation methodology",,,https://github.com/microsoft/MobileTrendVis/tree/master/data_analysis/1217_data,,vimeo 360049784,10.1109/TVCG.2019.2934397,2019,2019,InfoVis,Ballroom B,Wednesday,Animation and Sports,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,A Comparison of Visualizations for Identifying Correlation Over Time and Space,,"Vanessa Pe§a-Araya, Emmanuel Pietriga, Anastasia Bezerianos",https://arxiv.org/pdf/1907.06399.pdf,"Observing the relationship between two or more variables over space and time is essential in many domains. For instance, looking, for different countries, at the evolution of both the life expectancy at birth and the fertility rate will give an overview of their demographics. The choice of visual representation for such multivariate data is key to enabling analysts to extract patterns and trends. Prior work has compared geo-temporal visualization techniques for a single thematic variable that evolves over space and time, or for two variables at a specific point in time. But how effective visualization techniques are at communicating correlation between two variables that evolve over space and time remains to be investigated. We report on a study comparing three techniques that are representative of different strategies to visualize geo-temporal multivariate data: either juxtaposing all locations for a given time step, or juxtaposing all time steps for a given location; and encoding thematic attributes either using symbols overlaid on top of map features, or using visual channels of the map features themselves. Participants performed a series of tasks that required them to identify if two variables were correlated over time and if there was a pattern in their evolution. Tasks varied in granularity for both dimensions: time (all time steps, a subrange of steps, one step only) and space (all locations, locations in a subregion, one location only). Our results show that a visualization?s effectiveness depends strongly on the task to be carried out. Based on these findings we present a set of design guidelines about geo-temporal visualization techniques for communicating correlation.",,,http://ilda.saclay.inria.fr/spacetimecorr/experiment/,,vimeo 360050071,,2019,2019,InfoVis,Ballroom B,Wednesday,Animation and Sports,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,Common Fate for Animated Transitions in Visualization,,"Amira Chalbi, Jacob Ritchie, Deokgun Park, Jungu Choi, Nicolas Roussel, Niklas Elmqvist, Fanny Chevalier",https://osf.io/zsv9t/,"The Law of Common Fate from Gestalt psychology states that visual objects moving with the same velocity along paralleltrajectories will be perceived by a human observer as grouped.  However, the concept ofcommon fateis much broader than merevelocity; in this paper we explore how common fate results from coordinated changes in luminance and size. We present results froma crowdsourced graphical perception study where we asked workers to make perceptual judgments on a series of trials involving fourgraphical objects under the influence of conflicting static and dynamic visual factors (position, size and luminance) used in conjunction.Our results yield the following rankings for visual grouping: motion>(dynamic luminance, size, luminance); dynamic size>(dynamicluminance, position); and dynamic luminance>size. We also conducted a follow-up experiment to evaluate the three dynamic visualfactors in a more ecologically valid setting, using both a Gapminder-like animated scatterplot and a thematic map of election data.The results indicate that in practice the relative grouping strengths of these factors may depend on various parameters including thevisualization characteristics and the underlying data. We discuss design implications for animated transitions in data visualization.",,,https://osf.io/3zkhv/,,vimeo 360484281,10.1109/TVCG.2019.2934288,2019,2019,InfoVis,Ballroom B,Wednesday,Animation and Sports,2022-10-23,,
openaccessvis2019.csv,VAST,TVCG,CourtTime: Generating Actionable Insights into Tennis Matches Using Visual Analytics,,"Thomas E. Polk, Dominik JÑckle, Johannes HÑu·ler, Jing Yang",https://kops.uni-konstanz.de/bitstream/handle/123456789/46446/CourtTime__Generating_Actionable_Insights_into_Amateur_Tennis_Matches_Using_Visual_Analytics%20%28with%20acknowledgements%29.pdf?sequence=1&isAllowed=y,"Tennis players and coaches of all proficiency levels seek to understand and improve their play. Summary statistics alone are inadequate to provide the insights players need to improve their games. Spatio-temporal data capturing player and ball movements is likely to provide the actionable insights needed to identify player strengths, weaknesses, and strategies. To fully utilize this spatio-temporal data, we need to integrate it with domain-relevant context meta-data. In this paper, we propose CourtTime, a novel approach to perform data-driven visual analysis of individual tennis matches. Our visual approach introduces a novel visual metaphor, namely 1-D Space-Time Charts that enable the analysis of single points at a glance based on small multiples. We also employ user-driven sorting and clustering techniques and a layout technique that aligns the last few shots in a point to facilitate shot pattern discovery. We discuss the usefulness of CourtTime via an extensive case study and report on feedback from an amateur tennis player and three tennis coaches.",,,,,vimeo 360155110,10.1109/TVCG.2019.2934243,2019,2019,VAST,Ballroom B,Wednesday,Animation and Sports,2022-10-23,,
openaccessvis2019.csv,VAST,TVCG,Tac-Simur: Visual Analytics for Tactic-based Match Simulation of Table Tennis,,"Jiachen Wang, Kejian Zhao, Dazhen Deng, Anqi Cao, Xiao Xie, Zheng Zhou, Hui Zhang, Yingcai Wu",,,,,,,vimeo 360154177,,2019,2019,VAST,Ballroom B,Wednesday,Animation and Sports,2022-10-23,,
openaccessvis2019.csv,TVCG,TVCG,COPE: Interactive Exploration of Co-occurrence Patterns in Spatial Time Series,,"Jie Li, Siming Chen, Kang Zhang, Gennady Andrienko, Natalia Andrienko",http://openaccess.city.ac.uk/id/eprint/20131/1/V1.63%20minor%20review-final.pdf,"Spatial time series is a common type of data dealt with in many domains, such as economic statistics and environmental science. There have been many studies focusing on finding and analyzing various kinds of events in time series; the term ?event? refers to significant changes or occurrences of particular patterns formed by consecutive attribute values. We focus on a further step in event analysis: discover temporal relationship patterns between event locations, i.e., repeated cases when there is a specific temporal relationship (same time, before, or after) between events occurring at two locations. This can provide important clues for understanding the formation and spreading mechanisms of events and interdependencies among spatial locations. We propose a visual exploration framework COPE (Co-Occurrence Pattern Exploration), which allows users to extract events of interest from data and detect various co-occurrence patterns among them. Case studies and expert reviews were conducted to verify the effectiveness and scalability of COPE using two real-world datasets.",,,,,vimeo 364567978,,,2019,VAST,Ballroom B,Wednesday,Animation and Sports,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,"Biased Average Position Estimates in Line and Bar Graphs: Underestimation, Overestimation, and Perceptual Pull",,"Cindy Xiong, Cristina R Ceja, Casimir Ludwig, Steven Franconeri",https://arxiv.org/pdf/1908.00073.pdf,"In visual depictions of data, position (i.e., the vertical height of a line or a bar) is believed to be the most precise way to encode information compared to other encodings (e.g., hue). Not only are other encodings less precise than position, but they can also be prone to systematic biases (e.g., color category boundaries can distort perceived differences between hues). By comparison, position?s high level of precision may seem to protect it from such biases. In contrast, across three empirical studies, we show that while position may be a precise form of data encoding, it can also produce systematic biases in how values are visually encoded, at least for reports of average position across a short delay. In displays with a single line or a single set of bars, reports of average positions were significantly biased, such that line positions were underestimated and bar positions were overestimated. In displays with multiple data series (i.e., multiple lines and/or sets of bars), this systematic bias still persisted. We also observed an effect of ?perceptual pull?, where the average position estimate for each series was ?pulled? toward the other. These findings suggest that, although position may still be the most precise form of visual data encoding, it can also be systematically biased.",,,,,vimeo 360049835,10.1109/TVCG.2019.2934400,2019,2019,InfoVis,Ballroom C,Tuesday,Bias & Patterns,2022-10-22,,
openaccessvis2019.csv,InfoVis,TVCG,Measures of the benefit of direct encoding of data deltas for data pair relation perception,,"Christine Nothelfer, Steven Franconeri",https://osf.io/jup9a,"The power of data visualization is not to convey absolute values of individual data points, but to allow the exploration of relations (increases or decreases in a data value) among them. One approach to highlighting these relations is to explicitly encode the numeric differences (deltas) between data values. Because this approach removes the context of the individual data values, it is important to measure how much of a performance improvement it actually offers, especially across differences in encodings and tasks, to ensure that it is worth adding to a visualization design. Across 3 different tasks, we measured the increase in visual processing efficiency for judging the relations between pairs of data values, from when only the values were shown, to when the deltas between the values were explicitly encoded, across position and length visual feature encodings (and slope encodings in Experiments 1 & 2). In Experiment 1, the participant?s task was to locate a pair of data values with a given relation (e.g., Find the ?small bar to the left of a tall bar? pair) among pairs of the opposite relation, and we measured processing efficiency from the increase in response times as the number of pairs increased. In Experiment 2, the task was to judge which of two relation types was more prevalent in a briefly presented display of 10 data pairs (e.g., Are there more ?small bar to the left of a tall bar? pairs or more ?tall bar to the left of a small bar? pairs?). In the final experiment, the task was to estimate the average delta within a briefly presented display of 6 data pairs (e.g., What is the average bar height difference across all ?small bar to the left of a tall bar? pairs?). Across all three experiments, visual processing of relations between data value pairs was significantly better when directly encoded as deltas rather than implicitly between individual data points, and varied substantially depending on the task (improvement ranged from 25% to 95%). Considering the ubiquity of bar charts and dot plots, relation perception for individual data values is highly inefficient, and confirms the need for alternative designs that provide not only absolute values, but also direct encoding of critical relationships between those values.",,,,,vimeo 360049981,,2019,2019,InfoVis,Ballroom C,Tuesday,Bias & Patterns,2022-10-22,,
openaccessvis2019.csv,TVCG,TVCG,A Task-based Taxonomy of Cognitive Biases for Information Visualization,,"Evanthia Dimara, Steven Franconeri, Catherine Plaisant, Anastasia Bezerianos, Pierre Dragicevic",https://hal.sorbonne-universite.fr/hal-01868738v2/document,"Information visualization designers strive to design data displays that allow for efficient exploration, analysis, and communication of patterns in data, leading to informed decisions. Unfortunately, human judgment and decision making are imperfect and often plagued by cognitive biases. There is limited empirical research documenting how these biases affect visual data analysis activities. Existing taxonomies are organized by cognitive theories that are hard to associate with visualization tasks. Based on a survey of the literature we propose a task-based taxonomy of 154 cognitive biases organized in 7 main categories. We hope the taxonomy will help visualization researchers relate their design to the corresponding possible biases, and lead to new research that detects and addresses biased judgment and decision making in data visualization.",,,,,vimeo 364568413,10.1109/TVCG.2018.2872577,,2019,InfoVis,Ballroom C,Tuesday,Bias & Patterns,2022-10-22,,
openaccessvis2019.csv,TVCG,TVCG,The Curse of Knowledge in Visual Data Communication,,"Cindy Xiong, Lisanne van Weelden, Steven Franconeri",https://osf.io/xc7e8,"A viewer can extract many potential patterns from any set of visualized data values. But that means that two people can see different patterns in the same visualization, potentially leading to miscommunication. Here, we show that when people are primed to see one pattern in the data as visually salient, they believe that naãve viewers will experience the same visual salience. Participants were told one of multiple backstories about political events that affected public polling data, before viewing a graph that depicted those data. One pattern in the data was particularly visually salient to them given the backstory that they heard. They then predicted what naãve viewers would most visually salient on the visualization. They were strongly influenced by their own knowledge, despite explicit instructions to ignore it, predicting that others would find the same patterns to be most visually salient. This result reflects a psychological phenomenon known as the curse of knowledge, where an expert struggles to re-create the state of mind of a novice. The present findings show that the curse of knowledge also plagues the visual perception of data, explaining why people can fail to connect with audiences when they communicate patterns in data.",,,http://visualthinking.psych.northwestern.edu/VisualizationCurse2018/Results/,,vimeo 364568644,10.1109/TVCG.2019.2917689,,2019,InfoVis,Ballroom C,Tuesday,Bias & Patterns,2022-10-22,,
openaccessvis2019.csv,VAST,TVCG,Evaluating Perceptual Bias During Geometric Scaling of Scatterplots,,"Yating Wei, Honghui Mei, Ying Zhao, Shuyue Zhou, Bingru Lin, Haojin Jiang, Wei Chen",https://arxiv.org/pdf/1908.00403.pdf,"Scatterplots are frequently scaled to fit display areas in multi-view and multi-device data analysis environments. A common method used for scaling is to enlarge or shrink the entire scatterplot together with the inside points synchronously and proportionally. This process is called geometric scaling. However, geometric scaling of scatterplots may cause a perceptual bias, that is, the perceived and physical values of visual features may be dissociated with respect to geometric scaling. For example, if a scatterplot is projected from a laptop to a large projector screen, then observers may feel that the scatterplot shown on the projector has fewer points than that viewed on the laptop. This paper presents an evaluation study on the perceptual bias of visual features in scatterplots caused by geometric scaling. The study focuses on three fundamental visual features (i.e., numerosity, correlation, and cluster separation) and three hypotheses that are formulated on the basis of our experience. We carefully design three controlled experiments by using well-prepared synthetic data and recruit participants to complete the experiments on the basis of their subjective experience. With a detailed analysis of the experimental results, we obtain a set of instructive findings. First, geometric scaling causes a bias that has a linear relationship with the scale ratio. Second, no significant difference exists between the biases measured from normally and uniformly distributed scatterplots. Third, changing the point radius can correct the bias to a certain extent. These findings can be used to inspire the design decisions of scatterplots in various scenarios.",,,,,vimeo 360154646,10.1109/TVCG.2019.2934208,2019,2019,VAST,Ballroom C,Tuesday,Bias & Patterns,2022-10-22,,
openaccessvis2019.csv,VAST,VAST,FDive: Learning Relevance Models using Pattern-based Similarity Measures,,"Frederik L. Dennig, Thomas E. Polk, Zudi Lin, Tobias Schreck, Hanspeter Pfister, Michael Behrisch",https://arxiv.org/pdf/1907.12489.pdf,"The detection of interesting patterns in large high-dimensional datasets is difficult because of their dimensionality and pattern complexity. Therefore, analysts require automated support for the extraction of relevant patterns. In this paper, we present FDIVE, a visual active learning system that helps to create visually explorable relevance models, assisted by learning a pattern-based similarity. We use a small set of user-provided labels to rank similarity measures, consisting of feature descriptor and distance function combinations, by their ability to distinguish relevant from irrelevant data. Based on the best-ranked similarity measure, the system calculates an interactive Self-Organizing Map-based relevance model, which classifies data according to the cluster affiliation. It also automatically prompts further relevance feedback to improve its accuracy. Uncertain areas, especially near the decision boundaries, are highlighted and can be refined by the user. We evaluate our approach by comparison to state-of-the-art feature selection techniques and demonstrate the usefulness of our approach by a case study classifying electron microscopy images of brain cells. The results show that FDIVE enhances both the quality and understanding of relevance models and can thus lead to new insights for brain research.",,,,,vimeo 360155013,,2019,2019,VAST,Ballroom C,Tuesday,Bias & Patterns,2022-10-22,,
openaccessvis2019.csv,InfoVis,TVCG,Color Crafting: Automating the Construction of Designer Quality Color Ramps,,"Stephen Smart, Keke Wu, Danielle Albers Szafir",https://arxiv.org/pdf/1908.00629.pdf,"Visualizations often encode numeric data using sequential and diverging color ramps. Effective ramps use colors that are sufficiently discriminable, align well with the data, and are aesthetically pleasing. Designers rely on years of experience to create high-quality color ramps. However, it is challenging for novice visualization developers that lack this experience to craft effective ramps as most guidelines for constructing ramps are loosely defined qualitative heuristics that are often difficult to apply. Our goal is to enable visualization developers to readily create effective color encodings using a single seed color. We do this using an algorithmic approach that models designer practices by analyzing patterns in the structure of designer-crafted color ramps. We construct these models from a corpus of 222 expert-designed color ramps, and use the results to automatically generate ramps that mimic designer practices. We evaluate our approach through an empirical study comparing the outputs of our approach with designer-crafted color ramps. Our models produce ramps that support accurate and aesthetically pleasing visualizations at least as well as designer ramps and that outperform conventional mathematical approaches.",,,https://osf.io/b5wjc/,,vimeo 360050339,10.1109/TVCG.2019.2934284,2019,2019,InfoVis,Ballroom B,Friday,Color,2022-10-25,,
openaccessvis2019.csv,InfoVis,TVCG,Estimating color-concept associations from image statistics,,"Ragini Rathore, Zachary Leggon, Laurent Lessard, Karen Schloss",https://arxiv.org/pdf/1908.00220.pdf,"To interpret the meanings of colors in visualizations of categorical information, people must determine how distinct colors correspond to different concepts. This process is easier when assignments between colors and concepts in visualizations match people?s expectations, making color palettes semantically interpretable. Efforts have been underway to optimize color palette design for semantic interpretablity, but this requires having good estimates of human color-concept associations. Obtaining these data from humans is costly, which motivates the need for automated methods. We developed and evaluated a new method for automatically estimating color-concept associations in a way that strongly correlates with human ratings. Building on prior studies using Google Images, our approach operates directly on Google Image search results without the need for humans in the loop. Specifically, we evaluated several methods for extracting raw pixel content of the images in order to best estimate color-concept associations obtained from human ratings. The most effective method extracted colors using a combination of cylindrical sectors and color categories in color space. We demonstrate that our approach can accurately estimate average human color-concept associations for different fruits using only a small set of images. The approach also generalizes moderately well to more complicated recycling-related concepts of objects that can appear in any color.",,,,,vimeo 360050505,,2019,2019,InfoVis,Ballroom B,Friday,Color,2022-10-25,,
openaccessvis2019.csv,TVCG,TVCG,The Effect of Color Scales on Climate Scientists? Objective and Subjective Performance in Spatial Data Analysis Tasks,,"Aritra Dasgupta, Jorge Poco, Bernice Rogowitz, Kyungsik Han, Enrico Bertini, Claudio T. Silva",,,,,,,vimeo 364568438,,,2019,InfoVis,Ballroom B,Friday,Color,2022-10-25,,
openaccessvis2019.csv,TVCG,TVCG,Measuring and Modeling the Feature Detection Threshold Functions of Colormaps,,"Colin Ware, Terece L. Turton, Roxana Bujack, Francesca Samsel, Piyush Shrivastava, David H. Rogers",,,,,,,vimeo 364569128,,,2019,SciVis,Ballroom B,Friday,Color,2022-10-25,,
openaccessvis2019.csv,TVCG,TVCG,Measuring the Effects of Scalar and Spherical Colormaps on Ensembles of DMRI Tubes,,"Jian Chen, Guohao Zhang, Wesley Chiou, David H. Laidlaw, Alexander P. Auchus",https://arxiv.org/pdf/1810.07882.pdf,"We report empirical study results on the color encoding of ensemble scalar and orientation to visualize diffusion magnetic resonance imaging (DMRI) tubes. The experiment tested six scalar colormaps for average fractional anisotropy (FA) tasks (grayscale, blackbody, diverging, isoluminant-rainbow, extended-blackbody, and coolwarm) and four three-dimensional (3D) directional encodings for tract tracing tasks (uniform gray, absolute, eigenmap, and Boy?s surface embedding). We found that extended-blackbody, coolwarm, and blackbody remain the best three approaches for identifying ensemble average in 3D. Isoluminant-rainbow coloring led to the same ensemble mean accuracy as other colormaps. However, more than 50% of the answers consistently had higher estimates of the ensemble average, independent of the mean values. Hue, not luminance, influences ensemble estimates of mean values. For ensemble orientation-tracing tasks, we found that the Boy?s surface embedding (greatest spatial resolution and contrast) and absolute color (lowest spatial resolution and contrast) schemes led to more accurate answers than the eigenmaps scheme (medium resolution and contrast), acting as the uncanny-valley phenomenon of visualization design in terms of accuracy",,,,,vimeo 365399042,10.1109/TVCG.2019.2898438,,2019,SciVis,Ballroom B,Friday,Color,2022-10-25,,
openaccessvis2019.csv,InfoVis,TVCG,A Deep Generative Model for Graph Layout,,"Oh-Hyun Kwon, Kwan-Liu Ma",https://arxiv.org/pdf/1904.12225.pdf,"Different layouts can characterize different aspects of the same graph. Finding a ?good? layout of a graph is thus an important task for graph visualization. In practice, users often visualize a graph in multiple layouts by using different methods and varying parameter settings until they find a layout that best suits the purpose of the visualization. However, this trial-and-error process is often haphazard and time-consuming. To provide users with an intuitive way to navigate the layout design space, we present a technique to systematically visualize a graph in diverse layouts using deep generative models. We design an encoder-decoder architecture to learn a model from a collection of example layouts, where the encoder represents training examples in a latent space and the decoder produces layouts from the latent space. In particular, we train the model to construct a two-dimensional latent space for users to easily explore and generate various layouts. We demonstrate our approach through quantitative and qualitative evaluations of the generated layouts. The results of our evaluations show that our model is capable of learning and generalizing abstract concepts of graph layouts, not just memorizing the training examples. In summary, this paper presents a fundamentally new approach to graph visualization where a machine learning model learns to visualize a graph from examples without manually-defined heuristics.",http://kwonoh.net/dgl/,,,,vimeo 360049688,10.1109/TVCG.2019.2934396,2019,2019,InfoVis,Ballroom B,Wednesday,Drawing Nodes and Edges,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,DeepDrawing: A Deep Learning Approach to Graph Drawing,,"Yong Wang, Zhihua Jin, Qianwen Wang, Weiwei Cui, Tengfei Ma, Huamin Qu",https://arxiv.org/pdf/1907.11040.pdf,"Node-link diagrams are widely used to facilitate network explorations. However, when using a graph drawing technique to visualize networks, users often need to tune different algorithm-specific parameters iteratively by comparing the corresponding drawing results in order to achieve a desired visual effect. This trial and error process is often tedious and time-consuming, especially for non-expert users. Inspired by the powerful data modelling and prediction capabilities of deep learning techniques, we explore the possibility of applying deep learning techniques to graph drawing. Specifically, we propose using a graph-LSTM-based approach to directly map network structures to graph drawings. Given a set of layout examples as the training dataset, we train the proposed graph-LSTM-based model to capture their layout characteristics. Then, the trained model is used to generate graph drawings in a similar style for new networks. We evaluated the proposed approach on two special types of layouts (i.e., grid layouts and star layouts) and two general types of layouts (i.e., ForceAtlas2 and PivotMDS) in both qualitative and quantitative ways. The results provide support for the effectiveness of our approach. We also conducted a time cost assessment on the drawings of small graphs with 20 to 50 nodes. We further report the lessons we learned and discuss the limitations and future work.",,,,,vimeo 360049919,10.1109/TVCG.2019.2934798,2019,2019,InfoVis,Ballroom B,Wednesday,Drawing Nodes and Edges,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,Interactive Structure-aware Blending of Diverse Edge Bundling Visualizations,,"Yunhai Wang, Mingliang Xue, Yanyan Wang, Xinyuan Yan, Baoquan Chen, Chi-Wing Fu, Christophe Hurter",,,,,,,vimeo 360050223,10.1109/TVCG.2019.2934805,2019,2019,InfoVis,Ballroom B,Wednesday,Drawing Nodes and Edges,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,Persistent Homology Guided Force-Directed Graph Layouts,,"Ashley Suh, Mustafa Hajij, Bei Wang, Carlos Scheidegger, Paul Rosen",https://arxiv.org/pdf/1712.05548.pdf,"Graphs are commonly used to encode relationships among entities, yet their abstractness makes them difficult to analyze. Node-link diagrams are popular for drawing graphs, and force-directed layouts provide a flexible method for node arrangements that use local relationships in an attempt to reveal the global shape of the graph. However, clutter and overlap of unrelated structures can lead to confusing graph visualizations. This paper leverages the persistent homology features of an undirected graph as derived information for interactive manipulation of force-directed layouts. We first discuss how to efficiently extract 0-dimensional persistent homology features from both weighted and unweighted undirected graphs. We then introduce the interactive persistence barcode used to manipulate the force-directed graph layout. In particular, the user adds and removes contracting and repulsing forces generated by the persistent homology features, eventually selecting the set of persistent homology features that most improve the layout. Finally, we demonstrate the utility of our approach across a variety of synthetic and real datasets",,,,,vimeo 360050009,,2019,2019,InfoVis,Ballroom B,Wednesday,Drawing Nodes and Edges,2022-10-23,,
openaccessvis2019.csv,TVCG,TVCG,Graph Drawing by Stochastic Gradient Descent,,"Jonathan X. Zheng, Samraat Pawar, Dan F. M. Goodman",https://arxiv.org/pdf/1710.04626.pdf,"A popular method of force-directed graph drawing is multidimensional scaling using graph-theoretic distances as input. We present an algorithm to minimize its energy function, known as stress, by using stochastic gradient descent (SGD) to move a single pair of vertices at a time. Our results show that SGD can reach lower stress levels faster and more consistently than majorization, without needing help from a good initialization. We then show how the unique properties of SGD make it easier to produce constrained layouts than previous approaches. We also show how SGD can be directly applied within the sparse stress approximation of Ortmann et al. [1], making the algorithm scalable up to large graphs.",,,,,vimeo 364569741,,,2019,InfoVis,Ballroom B,Wednesday,Drawing Nodes and Edges,2022-10-23,,
openaccessvis2019.csv,TVCG,TVCG,The Effect of Edge Bundling and Seriation on Sensemaking of Biclusters in Bipartite Graphs,,"Maoyuan Sun, Jian Zhao, Hao Wu, Kurt Luther, Chris North, Naren Ramakrishnan",,,,,,,vimeo 364567994,,,2019,VAST,Ballroom B,Wednesday,Drawing Nodes and Edges,2022-10-23,,
openaccessvis2019.csv,InfoVis,TVCG,Uncertainty-Aware Principal Component Analysis,,"Jochen Gîrtler, Thilo Spinner, Dirk Streeb, Daniel Weiskopf, Oliver Deussen",https://arxiv.org/pdf/1905.01127.pdf,"We present a technique to perform dimensionality reduction on data that is subject to uncertainty. Our method is a generalization of traditional principal component analysis (PCA) to multivariate probability distributions. In comparison to non-linear methods, linear dimensionality reduction techniques have the advantage that the characteristics of such probability distributions remain intact after projection. We derive a representation of the PCA sample covariance matrix that respects potential uncertainty in each of the inputs, building the mathematical foundation of our new method: uncertainty-aware PCA. In addition to the accuracy and performance gained by our approach over sampling-based strategies, our formulation allows us to perform sensitivity analysis with regard to the uncertainty in the data. For this, we propose factor traces as a novel visualization that enables to better understand the influence of uncertainty on the chosen principal components. We provide multiple examples of our technique using real-world datasets. As a special case, we show how to propagate multivariate normal distributions through PCA in closed form. Furthermore, we discuss extensions and limitations of our approach.",,,,,vimeo 360050141,,2019,2019,InfoVis,Ballroom A,Thursday,Ensembles & Uncertainty,2022-10-24,,
openaccessvis2019.csv,SciVis,TVCG,A Structural Average of Labeled Merge Trees for Uncertainty Visualization,,"Lin Yan, Yusu Wang, Elizabeth Munch, Ellen Gasparovic, Bei Wang",https://arxiv.org/pdf/1908.00113.pdf,"Physical phenomena in science and engineering are frequently modeled using scalar fields. In scalar field topology, graph-based topological descriptors such as merge trees, contour trees, and Reeb graphs are commonly used to characterize topological changes in the (sub)level sets of scalar fields. One of the biggest challenges and opportunities to advance topology-based visualization is to understand and incorporate uncertainty into such topological descriptors to effectively reason about their underlying data. In this paper, we study a structural average of a set of labeled merge trees and use it to encode uncertainty in data. Specifically, we compute a 1-center tree that minimizes its maximum distance to any other tree in the set under a well-defined metric called the interleaving distance. We provide heuristic strategies that compute structural averages of merge trees whose labels do not fully agree. We further provide an interactive visualization system that resembles a numerical calculator that takes as input a set of merge trees and outputs a tree as their structural average. We also highlight structural similarities between the input and the average and incorporate uncertainty information for visual exploration. We develop a novel measure of uncertainty, referred to as consistency, via a metric-space view of the input trees. Finally, we demonstrate an application of our framework through merge trees that arise from ensembles of scalar fields. Our work is the first to employ interleaving distances and consistency to study a global, mathematically rigorous, structural average of merge trees in the context of uncertainty visualization.",,,,,vimeo 359998912,10.1109/TVCG.2019.2934242,2019,2019,SciVis,Ballroom A,Thursday,Ensembles & Uncertainty,2022-10-24,,
